case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:38:26.372129783+00:00,0,Clerk-000001
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 09:26:44.960707734+00:00,1,Clerk-000002
0,3,Appraise property,2023-04-20 08:38:26.372129783+00:00,2023-04-20 09:00:15.156301459+00:00,2,Appraiser-000001
2,4,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:31:48.300928312+00:00,3,Clerk-000003
0,5,Check credit history,2023-04-20 09:00:15.156301459+00:00,2023-04-20 09:20:55.090750721+00:00,4,Clerk-000004
1,8,Check credit history,2023-04-20 09:26:44.960707734+00:00,2023-04-20 10:27:15.254563098+00:00,5,Clerk-000005
0,2,AML check,2023-04-20 09:20:55.090750721+00:00,2023-04-20 10:01:38.059232114+00:00,6,AML Investigator-000001
3,9,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:34:35.899328282+00:00,7,Clerk-000006
2,7,AML check,2023-04-20 09:31:48.300928312+00:00,2023-04-20 09:44:45.355006615+00:00,8,AML Investigator-000002
1,7,AML check,2023-04-20 10:27:15.254563098+00:00,2023-04-20 10:39:53.380796095+00:00,9,AML Investigator-000002
3,6,Appraise property,2023-04-20 09:34:35.899328282+00:00,2023-04-20 09:43:40.494152212+00:00,10,Appraiser-000002
2,10,Check credit history,2023-04-20 09:44:45.355006615+00:00,2023-04-20 09:48:36.404740438+00:00,11,Clerk-000007
4,12,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:42:55.832995729+00:00,12,Clerk-000008
0,11,Assess loan risk,2023-04-20 10:01:38.059232114+00:00,2023-04-20 10:21:38.059232114+00:00,13,Loan Officer-000001
1,3,Appraise property,2023-04-20 10:39:53.380796095+00:00,2023-04-20 10:53:18.362499535+00:00,14,Appraiser-000001
3,0,Check credit history,2023-04-20 09:43:40.494152212+00:00,2023-04-20 09:46:28.750190375+00:00,15,Clerk-000001
2,6,Appraise property,2023-04-20 09:48:36.404740438+00:00,2023-04-20 09:59:36.660535086+00:00,16,Appraiser-000002
0,5,Reject application,2023-04-20 10:21:38.059232114+00:00,2023-04-20 10:31:38.059232114+00:00,17,Clerk-000004
5,1,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 11:09:08.048012821+00:00,18,Clerk-000002
4,2,AML check,2023-04-20 10:42:55.832995729+00:00,2023-04-20 11:21:46.684881686+00:00,19,AML Investigator-000001
1,13,Assess loan risk,2023-04-20 10:53:18.362499535+00:00,2023-04-20 11:13:18.362499535+00:00,20,Loan Officer-000002
2,15,Assess loan risk,2023-04-20 09:59:36.660535086+00:00,2023-04-20 10:19:36.660535086+00:00,22,Loan Officer-000003
5,7,AML check,2023-04-20 11:09:08.048012821+00:00,2023-04-20 11:35:15.566734823+00:00,23,AML Investigator-000002
1,16,Design loan offer,2023-04-20 11:13:18.362499535+00:00,2023-04-20 11:18:02.230831854+00:00,24,Loan Officer-000004
4,4,Check credit history,2023-04-20 11:21:46.684881686+00:00,2023-04-20 11:40:14.713072280+00:00,25,Clerk-000003
3,2,AML check,2023-04-20 10:01:38.059232114+00:00,2023-04-20 10:34:03.180327007+00:00,26,AML Investigator-000001
2,9,Reject application,2023-04-20 10:19:36.660535086+00:00,2023-04-20 10:29:36.660535086+00:00,27,Clerk-000006
6,0,Check application form completeness,2023-04-20 11:00:00+00:00,2023-04-20 12:17:33.348237386+00:00,28,Clerk-000001
1,14,Approve loan offer,2023-04-20 11:18:02.230831854+00:00,2023-04-20 11:38:02.230831854+00:00,29,Senior Officer-000001
7,10,Check application form completeness,2023-04-20 11:30:00+00:00,2023-04-20 11:39:36.320823935+00:00,30,Clerk-000007
5,8,Check credit history,2023-04-20 11:35:15.566734823+00:00,2023-04-20 11:45:13.045543071+00:00,31,Clerk-000005
4,6,Appraise property,2023-04-20 11:40:14.713072280+00:00,2023-04-20 11:52:45.508125939+00:00,32,Appraiser-000002
1,9,Cancel application,2023-04-20 11:38:02.230831854+00:00,2023-04-20 11:43:02.230831854+00:00,33,Clerk-000006
7,5,Check credit history,2023-04-20 11:39:36.320823935+00:00,2023-04-20 12:07:28.421216135+00:00,34,Clerk-000004
5,3,Appraise property,2023-04-20 11:45:13.045543071+00:00,2023-04-20 12:50:31.745029380+00:00,35,Appraiser-000001
4,15,Assess loan risk,2023-04-20 11:52:45.508125939+00:00,2023-04-20 12:12:45.508125939+00:00,36,Loan Officer-000003
6,2,AML check,2023-04-20 12:17:33.348237386+00:00,2023-04-20 12:35:06.325321238+00:00,37,AML Investigator-000001
3,11,Assess loan risk,2023-04-20 10:34:03.180327007+00:00,2023-04-20 10:54:03.180327007+00:00,38,Loan Officer-000001
7,7,AML check,2023-04-20 12:07:28.421216135+00:00,2023-04-20 12:10:14.732112063+00:00,39,AML Investigator-000002
4,11,Design loan offer,2023-04-20 12:12:45.508125939+00:00,2023-04-20 13:14:18.806031580+00:00,40,Loan Officer-000001
6,12,Check credit history,2023-04-20 12:35:06.325321238+00:00,2023-04-20 13:27:21.848205443+00:00,41,Clerk-000008
5,13,Assess loan risk,2023-04-20 12:50:31.745029380+00:00,2023-04-20 13:10:31.745029380+00:00,42,Loan Officer-000002
3,16,Design loan offer,2023-04-20 10:54:03.180327007+00:00,2023-04-20 11:28:33.337017614+00:00,43,Loan Officer-000004
8,1,Check application form completeness,2023-04-20 12:00:00+00:00,2023-04-20 12:05:33.228518453+00:00,44,Clerk-000002
7,6,Appraise property,2023-04-20 12:10:14.732112063+00:00,2023-04-20 12:45:26.116634459+00:00,45,Appraiser-000002
9,10,Check application form completeness,2023-04-20 12:30:00+00:00,2023-04-20 14:33:17.284702510+00:00,46,Clerk-000007
5,16,Design loan offer,2023-04-20 13:10:31.745029380+00:00,2023-04-20 13:40:29.728724744+00:00,47,Loan Officer-000004
4,17,Approve loan offer,2023-04-20 13:14:18.806031580+00:00,2023-04-20 13:34:18.806031580+00:00,48,Senior Officer-000002
6,6,Appraise property,2023-04-20 13:27:21.848205443+00:00,2023-04-20 13:28:17.018602637+00:00,49,Appraiser-000002
3,17,Approve loan offer,2023-04-20 11:28:33.337017614+00:00,2023-04-20 11:48:33.337017614+00:00,50,Senior Officer-000002
7,15,Assess loan risk,2023-04-20 12:45:26.116634459+00:00,2023-04-20 13:05:26.116634459+00:00,52,Loan Officer-000003
10,4,Check application form completeness,2023-04-20 13:00:00+00:00,2023-04-20 13:18:07.257003351+00:00,53,Clerk-000003
6,15,Assess loan risk,2023-04-20 13:28:17.018602637+00:00,2023-04-20 13:48:17.018602637+00:00,54,Loan Officer-000003
4,9,Cancel application,2023-04-20 13:34:18.806031580+00:00,2023-04-20 13:39:18.806031580+00:00,55,Clerk-000006
5,14,Approve loan offer,2023-04-20 13:40:29.728724744+00:00,2023-04-20 14:00:29.728724744+00:00,56,Senior Officer-000001
9,3,Appraise property,2023-04-20 14:33:17.284702510+00:00,2023-04-20 14:46:16.586404013+00:00,57,Appraiser-000001
3,8,Cancel application,2023-04-20 11:48:33.337017614+00:00,2023-04-20 11:53:33.337017614+00:00,58,Clerk-000005
8,8,Check credit history,2023-04-20 12:35:06.325321238+00:00,2023-04-20 12:42:02.235720444+00:00,59,Clerk-000005
7,13,Design loan offer,2023-04-20 13:05:26.116634459+00:00,2023-04-20 13:08:56.801761517+00:00,60,Loan Officer-000002
10,1,Check credit history,2023-04-20 13:18:07.257003351+00:00,2023-04-20 13:24:31.772198432+00:00,61,Clerk-000002
11,5,Check application form completeness,2023-04-20 13:30:00+00:00,2023-04-20 14:03:25.024993276+00:00,62,Clerk-000004
5,0,Cancel application,2023-04-20 14:00:29.728724744+00:00,2023-04-20 14:05:29.728724744+00:00,63,Clerk-000001
9,7,AML check,2023-04-20 14:46:16.586404013+00:00,2023-04-21 07:15:29.999588072+00:00,64,AML Investigator-000002
7,14,Approve loan offer,2023-04-20 13:08:56.801761517+00:00,2023-04-20 13:28:56.801761517+00:00,65,Senior Officer-000001
10,2,AML check,2023-04-20 13:24:31.772198432+00:00,2023-04-20 13:34:00.051772619+00:00,66,AML Investigator-000001
6,8,Reject application,2023-04-20 13:48:17.018602637+00:00,2023-04-20 13:58:17.018602637+00:00,67,Clerk-000005
12,4,Check application form completeness,2023-04-20 14:00:00+00:00,2023-04-20 14:19:06.473879030+00:00,68,Clerk-000003
11,2,AML check,2023-04-20 14:03:25.024993276+00:00,2023-04-20 14:39:05.170824870+00:00,69,AML Investigator-000001
8,2,AML check,2023-04-20 12:42:02.235720444+00:00,2023-04-20 13:11:11.780333088+00:00,70,AML Investigator-000001
7,1,Cancel application,2023-04-20 13:28:56.801761517+00:00,2023-04-20 13:33:56.801761517+00:00,71,Clerk-000002
10,6,Appraise property,2023-04-20 13:34:00.051772619+00:00,2023-04-20 13:36:44.361083864+00:00,72,Appraiser-000002
13,12,Check application form completeness,2023-04-20 14:30:00+00:00,2023-04-20 14:51:05.123849697+00:00,73,Clerk-000008
11,6,Appraise property,2023-04-20 14:39:05.170824870+00:00,2023-04-20 14:51:01.498951596+00:00,74,Appraiser-000002
9,1,Check credit history,2023-04-21 07:15:29.999588072+00:00,2023-04-21 07:18:31.159762970+00:00,75,Clerk-000002
8,3,Appraise property,2023-04-20 13:11:11.780333088+00:00,2023-04-20 13:18:44.474873617+00:00,76,Appraiser-000001
12,6,Appraise property,2023-04-20 14:19:06.473879030+00:00,2023-04-20 14:36:26.304137150+00:00,77,Appraiser-000002
11,9,Check credit history,2023-04-20 14:51:01.498951596+00:00,2023-04-20 15:14:38.013874876+00:00,78,Clerk-000006
13,3,Appraise property,2023-04-20 14:51:05.123849697+00:00,2023-04-21 07:04:08.266052555+00:00,79,Appraiser-000001
14,8,Check application form completeness,2023-04-20 15:00:00+00:00,2023-04-20 16:11:40.337830136+00:00,80,Clerk-000005
9,2,AML check,2023-04-21 07:18:31.159762970+00:00,2023-04-21 07:35:42.713632931+00:00,81,AML Investigator-000001
8,13,Assess loan risk,2023-04-20 13:18:44.474873617+00:00,2023-04-20 13:38:44.474873617+00:00,82,Loan Officer-000002
10,11,Assess loan risk,2023-04-20 13:36:44.361083864+00:00,2023-04-20 13:56:44.361083864+00:00,83,Loan Officer-000001
12,5,Check credit history,2023-04-20 14:36:26.304137150+00:00,2023-04-20 14:46:54.833547108+00:00,84,Clerk-000004
11,13,Assess loan risk,2023-04-20 15:14:38.013874876+00:00,2023-04-21 07:20:00.000000876+00:00,85,Loan Officer-000002
14,6,Appraise property,2023-04-20 16:11:40.337830136+00:00,2023-04-21 07:21:47.263325740+00:00,86,Appraiser-000002
13,0,Check credit history,2023-04-21 07:04:08.266052555+00:00,2023-04-21 07:08:13.776877799+00:00,87,Clerk-000001
15,4,Check application form completeness,2023-04-21 07:30:00+00:00,2023-04-21 07:51:12.701898434+00:00,88,Clerk-000003
9,16,Assess loan risk,2023-04-21 07:35:42.713632931+00:00,2023-04-21 07:55:42.713632931+00:00,89,Loan Officer-000004
8,15,Design loan offer,2023-04-20 13:38:44.474873617+00:00,2023-04-20 13:43:38.197123406+00:00,90,Loan Officer-000003
10,15,Design loan offer,2023-04-20 13:56:44.361083864+00:00,2023-04-20 14:02:10.716904373+00:00,91,Loan Officer-000003
12,2,AML check,2023-04-20 14:46:54.833547108+00:00,2023-04-21 07:27:27.576275923+00:00,92,AML Investigator-000001
11,11,Assess loan risk,2023-04-21 07:20:00.000000876+00:00,2023-04-21 07:40:00.000000876+00:00,94,Loan Officer-000001
14,7,AML check,2023-04-21 07:21:47.263325740+00:00,2023-04-21 07:26:59.628341354+00:00,95,AML Investigator-000002
15,10,Check credit history,2023-04-21 07:51:12.701898434+00:00,2023-04-21 08:20:14.714237833+00:00,96,Clerk-000007
9,5,Reject application,2023-04-21 07:55:42.713632931+00:00,2023-04-21 08:05:42.713632931+00:00,97,Clerk-000004
8,17,Approve loan offer,2023-04-20 13:43:38.197123406+00:00,2023-04-20 14:03:38.197123406+00:00,98,Senior Officer-000002
10,14,Approve loan offer,2023-04-20 14:02:10.716904373+00:00,2023-04-20 14:22:10.716904373+00:00,99,Senior Officer-000001
14,12,Check credit history,2023-04-21 07:26:59.628341354+00:00,2023-04-21 07:47:18.035347955+00:00,100,Clerk-000008
12,7,AML check,2023-04-21 07:27:27.576275923+00:00,2023-04-21 08:32:13.923606163+00:00,101,AML Investigator-000002
13,3,Appraise property,2023-04-21 07:27:27.576275923+00:00,2023-04-21 07:40:44.983497415+00:00,102,Appraiser-000001
11,9,Reject application,2023-04-21 07:40:00.000000876+00:00,2023-04-21 07:50:00.000000876+00:00,103,Clerk-000006
16,8,Check application form completeness,2023-04-21 08:00:00+00:00,2023-04-21 08:07:48.152224183+00:00,104,Clerk-000005
8,0,Approve application,2023-04-20 14:03:38.197123406+00:00,2023-04-20 14:08:38.197123406+00:00,105,Clerk-000001
10,0,Cancel application,2023-04-20 14:22:10.716904373+00:00,2023-04-20 14:27:10.716904373+00:00,106,Clerk-000001
13,2,AML check,2023-04-21 07:40:44.983497415+00:00,2023-04-21 10:00:21.277966936+00:00,107,AML Investigator-000001
14,6,Appraise property,2023-04-21 07:47:18.035347955+00:00,2023-04-21 10:21:40.015211710+00:00,108,Appraiser-000002
15,3,Appraise property,2023-04-21 08:20:14.714237833+00:00,2023-04-21 08:24:59.628116517+00:00,109,Appraiser-000001
